1	10352	51	1	55	1	45	1
1	10458	53	1	74	1	52	1
1	10579	56	1	72	1	60	1
1	10683	54	1	59	1	52	1
1	10775	52	1	61	1	48	1
1	10869	48	1	59	1	52	1
1	10986	53	1	39	1	54	1
1	11100	68	1	63	1	59	1
1	11198	61	1	62	1	66	1
1	11292	50	1	73	1	59	1
1	11400	62	1	68	1	65	1
1	11502	65	1	60	1	62	1
1	11612	66	1	69	1	64	1
1	11710	58	1	62	1	64	1
1	11810	66	1	74	1	48	1
1	11900	52	1	62	1	73	1
1	11973	71	1	64	1	53	1
1	12092	60	1	57	1	54	1
1	12196	60	1	58	1	63	1
1	12285	58	1	73	1	63	1
1	12384	53	1	49	1	54	1
1	12490	51	1	53	1	56	1
1	12581	63	1	49	1	56	1
1	12684	72	1	51	1	53	1
1	12794	66	1	66	1	67	1
1	12893	61	1	52	1	50	1
1	13009	71	1	65	1	59	1
1	13106	56	1	44	1	63	1
1	13227	62	1	60	1	44	1
1	13338	64	1	53	1	76	1
1	13440	58	1	65	1	69	1
1	13524	50	1	53	1	63	1
1	13639	58	1	68	1	53	1
1	13733	65	1	58	1	58	1
1	13834	60	1	51	1	67	1
1	13949	65	1	67	1	69	1
1	14051	67	1	66	1	62	1
1	14153	61	1	72	1	62	1
1	14266	70	1	60	1	51	1
1	14358	62	1	66	1	63	1
1	14470	54	1	63	1	67	1
1	14573	66	1	58	1	52	1
1	14669	46	1	66	1	54	1
1	14767	48	1	59	1	62	1
1	14872	66	1	48	1	60	1
1	14980	52	1	77	1	54	1
1	15090	68	1	44	1	63	1
1	15190	55	1	50	1	56	1
1	15291	62	1	51	1	52	1
1	15385	66	1	62	1	53	1
1	15473	61	1	60	1	61	1
1	15561	55	1	60	1	46	1
1	15675	56	1	68	1	61	1
1	15774	57	1	61	1	59	1
1	15867	55	1	60	1	68	1
1	15979	61	1	70	1	66	1
1	16085	69	1	59	1	61	1
1	16187	70	1	51	1	45	1
1	16279	67	1	57	1	71	1
1	16372	48	1	66	1	51	1
1	16462	60	1	70	1	62	1
1	16561	59	1	50	1	60	1
1	16660	68	1	48	1	55	1
1	16752	51	1	72	1	76	1
1	16859	58	1	75	1	75	1
1	16959	61	1	50	1	56	1
1	17049	61	1	69	1	57	1
1	17165	51	1	65	1	56	1
1	17258	45	1	53	1	67	1
1	17352	43	1	54	1	67	1
1	17456	51	1	50	1	73	1
1	17552	53	1	79	1	54	1
1	17644	71	1	57	1	64	1
1	17765	70	1	61	1	63	1
1	17861	71	1	58	1	38	1
1	17963	61	1	55	1	53	1
1	18062	53	1	56	1	68	1
1	18155	53	1	74	1	70	1
1	18240	67	1	81	1	59	1
1	18343	56	1	56	1	49	1
1	18441	53	1	67	1	62	1
1	18544	57	1	64	1	65	1
1	18640	56	1	67	1	68	1
1	18747	51	1	65	1	59	1
1	18851	46	1	50	1	59	1
1	18976	63	1	66	1	52	1
1	19068	67	1	54	1	61	1
1	19164	60	1	69	1	58	1
1	19266	71	1	52	1	74	1
1	19362	81	1	56	1	50	1
1	19453	68	1	46	1	54	1
1	19555	72	1	64	1	55	1
1	19637	61	1	54	1	50	1
1	19740	49	1	65	1	54	1
1	19825	63	1	60	1	65	1
1	19912	59	1	74	1	78	1
1	20026	52	1	58	1	54	1
1	20114	61	1	64	1	63	1
1	20231	68	1	60	1	59	1
1	20346	65	1	64	1	62	1
1	20441	58	1	79	1	56	1
1	20548	64	1	60	1	49	1
1	20647	64	1	62	1	63	1
1	20731	55	1	54	1	61	1
1	20826	66	1	71	1	56	1
1	20924	68	1	57	1	46	1
1	21034	91	1	64	1	57	1
1	21118	70	1	70	1	66	1
1	21221	65	1	55	1	51	1
1	21320	74	1	60	1	60	1
1	21449	82	1	61	1	60	1
1	21560	55	1	53	1	72	1
1	21660	63	1	67	1	49	1
1	21771	67	1	70	1	52	1
1	21853	60	1	59	1	57	1
1	21933	60	1	55	1	56	1
1	22041	65	1	70	1	65	1
1	22155	48	1	63	1	50	1
1	22256	65	1	59	1	75	1
1	22349	70	1	68	1	66	1
1	22461	59	1	84	1	59	1
1	22558	49	1	56	1	78	1
1	22660	51	1	53	1	70	1
1	22775	52	1	62	1	55	1
1	22871	61	1	57	1	61	1
1	22975	73	1	54	1	55	1
1	23069	52	1	54	1	62	1
1	23162	59	1	62	1	68	1
1	23247	48	1	64	1	71	1
1	23342	73	1	65	1	65	1
1	23455	66	1	60	1	69	1
1	23559	39	1	73	1	61	1
1	23649	70	1	56	1	53	1
1	23771	56	1	56	1	61	1
1	23860	57	1	59	1	64	1
1	23951	51	1	61	1	62	1
1	24048	65	1	76	1	69	1
1	24158	61	1	59	1	63	1
1	24278	68	1	45	1	68	1
1	24376	54	1	56	1	59	1
1	24471	63	1	74	1	78	1
1	24575	67	1	62	1	50	1
1	24677	63	1	58	1	52	1
1	24775	55	1	58	1	65	1
1	24875	60	1	44	1	70	1
1	24970	58	1	80	1	70	1
1	25074	62	1	72	1	55	1
1	25181	51	1	59	1	64	1
1	25268	69	1	49	1	61	1
1	25368	57	1	52	1	50	1
1	25457	68	1	56	1	59	1
1	25563	68	1	62	1	70	1
1	25675	64	1	57	1	63	1
1	25766	64	1	70	1	64	1
1	25857	46	1	58	1	56	1
1	25967	60	1	69	1	46	1
1	26065	68	1	49	1	59	1
1	26178	53	1	53	1	39	1
1	26289	62	1	69	1	58	1
1	26372	61	1	65	1	66	1
1	26464	63	1	56	1	66	1
1	26552	56	1	71	1	60	1
1	26652	60	1	53	1	39	1
1	26766	46	1	54	1	64	1
1	26875	60	1	61	1	66	1
1	26993	65	1	59	1	65	1
1	27097	56	1	59	1	70	1
1	27206	65	1	66	1	62	1
1	27310	60	1	64	1	57	1
1	27396	57	1	62	1	57	1
1	27499	66	1	59	1	68	1
1	27605	62	1	61	1	64	1
1	27713	62	1	52	1	52	1
1	27825	69	1	63	1	54	1
1	27919	44	1	56	1	48	1
1	28014	52	1	55	1	69	1
1	28119	53	1	56	1	73	1
1	28214	67	1	63	1	53	1
1	28315	64	1	57	1	54	1
1	28429	54	1	67	1	52	1
1	28518	65	1	59	1	85	1
1	28630	56	1	61	1	77	1
1	28748	74	1	59	1	58	1
1	28856	68	1	57	1	65	1
1	28948	58	1	68	1	65	1
1	29037	61	1	60	1	54	1
1	29135	73	1	58	1	74	1
1	29232	47	1	49	1	62	1
1	29323	47	1	47	1	61	1
1	29419	69	1	51	1	66	1
1	29532	42	1	58	1	54	1
1	29632	57	1	62	1	47	1
1	29738	49	1	75	1	65	1
1	29840	64	1	60	1	48	1
1	29935	54	1	66	1	68	1
1	30032	62	1	51	1	60	1
1	30131	76	1	56	1	64	1
1	30224	69	1	55	1	60	1
1	30320	71	1	54	1	77	1
1	30421	57	1	63	1	56	1
1	30526	57	1	73	1	58	1
1	30611	66	1	64	1	60	1
1	30707	55	1	51	1	66	1
1	30796	52	1	57	1	73	1
1	30905	61	1	60	1	60	1
1	31008	71	1	52	1	58	1
1	31096	51	1	59	1	64	1
1	31195	66	1	71	1	77	1
1	31304	66	1	58	1	57	1
1	31404	76	1	54	1	52	1
1	31503	53	1	62	1	58	1
1	31589	82	1	66	1	62	1
1	31698	61	1	62	1	57	1
1	31807	54	1	49	1	51	1
1	31912	54	1	68	1	52	1
1	32023	56	1	54	1	74	1
1	32117	49	1	56	1	48	1
1	32204	65	1	58	1	60	1
1	32321	67	1	46	1	62	1
1	32432	61	1	46	1	65	1
1	32510	61	1	65	1	55	1
1	32585	78	1	55	1	66	1
1	32684	52	1	43	1	53	1
1	32784	69	1	70	1	49	1
1	32889	65	1	54	1	56	1
1	32991	71	1	66	1	66	1
1	33100	54	1	51	1	66	1
1	33193	61	1	67	1	47	1
1	33289	66	1	41	1	63	1
1	33388	66	1	57	1	58	1
1	33498	63	1	53	1	67	1
1	33610	52	1	52	1	58	1
1	33712	52	1	52	1	55	1
1	33822	49	1	60	1	53	1
1	33900	58	1	59	1	56	1
1	33993	57	1	53	1	60	1
1	34104	63	1	65	1	55	1
1	34206	64	1	77	1	68	1
1	34299	62	1	64	1	54	1
1	34423	57	1	65	1	43	1
1	34516	70	1	56	1	47	1
1	34622	74	1	62	1	52	1
1	34736	74	1	56	1	53	1
1	34835	66	1	59	1	49	1
1	34940	59	1	59	1	56	1
1	35033	64	1	61	1	50	1
1	35131	51	1	73	1	75	1
1	35242	60	1	48	1	63	1
1	35348	66	1	78	1	55	1
1	35444	53	1	53	1	71	1
1	35559	54	1	67	1	62	1
1	35670	72	1	61	1	58	1
1	35772	58	1	58	1	47	1
1	35867	65	1	72	1	53	1
1	35972	48	1	69	1	49	1
1	36069	61	1	68	1	65	1
1	36164	63	1	55	1	74	1
1	36258	65	1	42	1	62	1
1	36344	64	1	56	1	55	1
1	36438	52	1	58	1	56	1
1	36556	77	1	65	1	50	1
1	36676	59	1	60	1	62	1
1	36769	67	1	53	1	59	1
1	36869	56	1	56	1	45	1
1	36982	64	1	67	1	72	1
1	37081	57	1	64	1	66	1
1	37171	60	1	68	1	71	1
1	37277	72	1	62	1	53	1
1	37382	66	1	54	1	62	1
1	37486	62	1	61	1	62	1
1	37579	46	1	53	1	66	1
1	37695	53	1	62	1	63	1
1	37814	70	1	64	1	54	1
1	37897	65	1	54	1	67	1
1	37999	58	1	63	1	56	1
1	38105	57	1	70	1	58	1
1	38195	62	1	52	1	63	1
1	38301	59	1	60	1	64	1
1	38405	70	1	62	1	74	1
1	38504	60	1	66	1	60	1
1	38592	70	1	50	1	53	1
1	38701	65	1	44	1	60	1
1	38809	65	1	60	1	57	1
1	38914	73	1	57	1	74	1
1	39021	58	1	60	1	55	1
1	39114	72	1	54	1	64	1
1	39216	67	1	62	1	58	1
1	39322	64	1	57	1	66	1
1	39425	71	1	54	1	78	1
1	39541	65	1	64	1	57	1
1	39656	68	1	72	1	59	1
1	39757	50	1	60	1	63	1
1	39869	60	1	53	1	59	1
1	39972	55	1	56	1	62	1
1	40088	48	1	53	1	78	1
1	40169	48	1	51	1	61	1
1	40283	62	1	64	1	64	1
1	40383	54	1	70	1	55	1
1	40490	79	1	58	1	56	1
1	40580	54	1	55	1	58	1
1	40686	47	1	59	1	66	1
1	40774	58	1	59	1	65	1
1	40878	51	1	49	1	65	1
1	40988	60	1	48	1	45	1
1	41099	59	1	56	1	59	1
1	41210	59	1	49	1	75	1
1	41331	55	1	68	1	60	1
1	41437	49	1	59	1	68	1
1	41536	47	1	65	1	45	1
1	41626	55	1	68	1	53	1
1	41728	48	1	66	1	61	1
1	41832	55	1	62	1	46	1
1	41943	51	1	64	1	58	1
1	42041	65	1	56	1	55	1
1	42143	69	1	66	1	70	1
1	42249	68	1	58	1	66	1
1	42344	58	1	60	1	65	1
1	42447	72	1	60	1	51	1
1	42544	57	1	61	1	56	1
1	42639	61	1	57	1	67	1
1	42738	58	1	57	1	52	1
1	42836	45	1	58	1	57	1
1	42954	60	1	61	1	46	1
1	43051	52	1	64	1	57	1
1	43147	53	1	65	1	76	1
1	43249	68	1	57	1	56	1
1	43350	65	1	55	1	49	1
1	43455	67	1	56	1	76	1
1	43552	63	1	59	1	59	1
1	43638	61	1	55	1	71	1
1	43722	48	1	63	1	75	1
1	43821	52	1	48	1	59	1
1	43906	57	1	62	1	56	1
1	44006	55	1	56	1	65	1
1	44119	55	1	67	1	56	1
1	44229	51	1	61	1	51	1
1	44327	64	1	52	1	52	1
1	44429	57	1	54	1	60	1
1	44522	53	1	75	1	61	1
1	44610	66	1	66	1	66	1
1	44698	47	1	63	1	55	1
1	44788	70	1	68	1	68	1
1	44883	50	1	60	1	47	1
1	44976	59	1	70	1	59	1
1	45082	64	1	56	1	56	1
1	45184	47	1	62	1	48	1
1	45312	70	1	77	1	69	1
1	45405	59	1	61	1	56	1
1	45506	57	1	52	1	53	1
1	45611	61	1	66	1	68	1
1	45713	56	1	53	1	58	1
1	45814	45	1	59	1	67	1
1	45892	56	1	49	1	69	1
1	45996	60	1	49	1	54	1
1	46090	45	1	60	1	56	1
1	46178	56	1	55	1	68	1
1	46293	59	1	58	1	70	1
1	46396	62	1	75	1	68	1
1	46510	68	1	54	1	67	1
1	46612	66	1	66	1	56	1
1	46705	59	1	59	1	65	1
1	46820	60	1	58	1	59	1
1	46921	68	1	60	1	68	1
1	47020	64	1	63	1	62	1
1	47131	71	1	58	1	61	1
1	47238	75	1	57	1	57	1
1	47331	60	1	70	1	66	1
1	47436	50	1	67	1	61	1
1	47537	58	1	58	1	63	1
1	47644	72	1	52	1	66	1
1	47774	65	1	75	1	65	1
1	47879	54	1	62	1	48	1
1	47976	72	1	65	1	52	1
1	48087	67	1	41	1	57	1
1	48164	49	1	57	1	73	1
1	48261	62	1	59	1	74	1
1	48382	64	1	58	1	50	1
1	48495	64	1	67	1	57	1
1	48594	65	1	49	1	55	1
1	48698	56	1	57	1	57	1
1	48785	54	1	55	1	65	1
1	48889	78	1	62	1	61	1
1	48984	52	1	69	1	62	1
1	49086	63	1	60	1	79	1
1	49169	70	1	76	1	56	1
1	49260	59	1	55	1	53	1
1	49349	62	1	61	1	55	1
1	49446	69	1	55	1	44	1
1	49535	66	1	58	1	59	1
1	49613	50	1	57	1	61	1
1	49721	66	1	61	1	62	1
1	49823	67	1	60	1	62	1
1	49933	61	1	79	1	68	1
1	50026	54	1	76	1	69	1
1	50142	64	1	53	1	58	1
1	50246	49	1	61	1	53	1
1	50347	62	1	69	1	71	1
1	50447	67	1	62	1	69	1
1	50541	59	1	71	1	47	1
1	50641	62	1	61	1	51	1
1	50743	59	1	52	1	59	1
1	50845	63	1	53	1	60	1
1	50940	72	1	57	1	60	1
1	51025	58	1	51	1	52	1
1	51124	67	1	58	1	64	1
1	51236	66	1	47	1	61	1
1	51343	59	1	70	1	62	1
1	51439	65	1	49	1	48	1
1	51535	65	1	45	1	59	1
1	51642	56	1	57	1	63	1
1	51721	47	1	58	1	55	1
1	51823	65	1	70	1	58	1
1	51910	60	1	77	1	51	1
1	52007	60	1	48	1	54	1
1	52104	65	1	63	1	52	1
1	52214	69	1	77	1	69	1
1	52307	57	1	51	1	65	1
1	52403	56	1	57	1	58	1
1	52488	58	1	67	1	66	1
1	52577	75	1	60	1	51	1
1	52689	72	1	62	1	66	1
1	52796	62	1	57	1	48	1
1	52900	49	1	62	1	67	1
1	52997	65	1	58	1	65	1
1	53099	70	1	69	1	65	1
1	53202	64	1	59	1	72	1
1	53300	56	1	63	1	36	1
1	53408	65	1	55	1	61	1
1	53502	59	1	64	1	50	1
1	53592	70	1	71	1	70	1
1	53696	71	1	54	1	55	1
1	53790	56	1	64	1	63	1
1	53899	65	1	66	1	53	1
1	53984	81	1	48	1	59	1
1	54067	63	1	55	1	51	1
1	54167	63	1	59	1	49	1
1	54260	57	1	61	1	58	1
1	54357	68	1	64	1	62	1
1	54456	48	1	64	1	63	1
1	54572	58	1	70	1	59	1
1	54675	59	1	56	1	60	1
1	54778	54	1	50	1	52	1
1	54873	50	1	61	1	61	1
1	54971	65	1	82	1	57	1
1	55067	63	1	58	1	56	1
1	55158	58	1	55	1	61	1
1	55256	68	1	60	1	70	1
1	55367	53	1	48	1	58	1
1	55481	61	1	65	1	56	1
1	55578	55	1	54	1	63	1
1	55685	61	1	65	1	58	1
1	55809	60	1	68	1	56	1
1	55904	69	1	53	1	50	1
1	56015	63	1	60	1	72	1
1	56101	58	1	59	1	63	1
1	56197	62	1	64	1	61	1
1	56310	69	1	61	1	52	1
1	56394	51	1	66	1	58	1
1	56490	56	1	71	1	58	1
1	56588	58	1	61	1	72	1
1	56672	64	1	53	1	68	1
1	56773	58	1	76	1	55	1
1	56878	69	1	62	1	74	1
1	56969	62	1	60	1	59	1
1	57074	52	1	57	1	71	1
1	57193	55	1	57	1	58	1
1	57290	77	1	62	1	65	1
1	57389	51	1	50	1	53	1
1	57491	58	1	46	1	55	1
1	57591	62	1	52	1	63	1
1	57693	63	1	45	1	67	1
1	57787	51	1	59	1	84	1
1	57872	71	1	61	1	60	1
1	57954	55	1	53	1	69	1
1	58071	52	1	57	1	76	1
1	58153	60	1	52	1	56	1
1	58263	59	1	57	1	63	1
1	58361	47	1	61	1	63	1
1	58458	55	1	67	1	71	1
1	58563	72	1	57	1	59	1
1	58670	52	1	50	1	58	1
1	58778	50	1	66	1	60	1
1	58872	59	1	53	1	51	1
1	58965	58	1	58	1	62	1
1	59058	53	1	69	1	52	1
1	59170	56	1	59	1	66	1
1	59270	59	1	60	1	58	1
1	59362	54	1	54	1	59	1
1	59473	69	1	56	1	76	1
1	59580	67	1	55	1	59	1
1	59684	70	1	63	1	68	1
1	59788	58	1	66	1	58	1
1	59896	54	1	49	1	74	1
1	60005	59	1	69	1	66	1
1	60130	60	1	60	1	63	1
1	60223	51	1	50	1	58	1
1	60336	51	1	53	1	63	1
1	60425	64	1	49	1	57	1
1	60521	72	1	65	1	53	1
1	60623	57	1	54	1	68	1
1	60702	55	1	69	1	63	1
1	60813	67	1	69	1	66	1
1	60913	65	1	53	1	67	1
1	61011	53	1	53	1	60	1
1	61100	46	1	68	1	62	1
1	61207	61	1	51	1	57	1
1	61321	70	1	62	1	58	1
1	61414	64	1	77	1	67	1
1	61507	55	1	59	1	54	1
1	61602	63	1	62	1	77	1
1	61708	53	1	49	1	70	1
1	61805	58	1	77	1	75	1
1	61902	61	1	67	1	61	1
1	62000	56	1	61	1	70	1
1	62114	56	1	57	1	60	1
1	62204	74	1	55	1	53	1
1	62294	57	1	67	1	60	1
1	62379	53	1	56	1	69	1
1	62482	51	1	70	1	50	1
1	62585	59	1	63	1	49	1
1	62679	46	1	64	1	58	1
1	62785	57	1	50	1	48	1
1	62891	62	1	67	1	66	1
1	63015	61	1	62	1	60	1
1	63114	63	1	58	1	80	1
1	63226	58	1	64	1	65	1
1	63339	73	1	56	1	51	1
1	63441	68	1	69	1	61	1
1	63535	61	1	54	1	55	1
1	63627	52	1	49	1	71	1
1	63733	59	1	43	1	63	1
1	63830	58	1	64	1	67	1
1	63937	61	1	53	1	65	1
1	64037	56	1	66	1	63	1
1	64119	59	1	69	1	66	1
1	64236	62	1	45	1	55	1
1	64332	46	1	66	1	55	1
1	64437	76	1	45	1	61	1
1	64538	62	1	73	1	58	1
1	64644	51	1	47	1	63	1
1	64747	61	1	67	1	62	1
1	64837	63	1	58	1	65	1
1	64934	56	1	62	1	66	1
1	65035	58	1	63	1	41	1
1	65128	67	1	72	1	45	1
1	65222	43	1	82	1	56	1
1	65314	61	1	65	1	50	1
1	65401	66	1	54	1	55	1
1	65501	60	1	64	1	63	1
1	65605	60	1	58	1	48	1
1	65701	52	1	46	1	63	1
1	65809	70	1	61	1	52	1
1	65901	67	1	64	1	65	1
1	66000	65	1	49	1	50	1
1	66109	66	1	54	1	52	1
1	66199	56	1	71	1	68	1
1	66284	52	1	61	1	54	1
1	66363	64	1	57	1	70	1
1	66466	50	1	78	1	60	1
1	66569	54	1	56	1	57	1
1	66664	44	1	63	1	47	1
1	66763	47	1	58	1	63	1
1	66869	56	1	67	1	54	1
1	66975	45	1	41	1	56	1
1	67067	68	1	63	1	54	1
1	67160	71	1	67	1	61	1
1	67253	43	1	46	1	33	1
1	67375	73	1	56	1	52	1
1	67467	61	1	51	1	62	1
1	67549	67	1	70	1	74	1
1	67655	53	1	65	1	61	1
1	67758	64	1	67	1	53	1
1	67849	59	1	62	1	66	1
1	67958	48	1	63	1	61	1
1	68076	58	1	69	1	54	1
1	68187	64	1	56	1	74	1
1	68282	57	1	55	1	63	1
1	68374	59	1	67	1	62	1
1	68469	65	1	65	1	59	1
1	68568	54	1	43	1	58	1
1	68668	47	1	43	1	71	1
1	68762	57	1	58	1	57	1
1	68856	63	1	59	1	53	1
1	68962	52	1	57	1	52	1
1	69082	63	1	56	1	46	1
1	69183	64	1	78	1	58	1
1	69283	64	1	47	1	50	1
1	69384	61	1	53	1	61	1
1	69484	60	1	62	1	70	1
1	69575	54	1	67	1	50	1
1	69679	65	1	53	1	59	1
1	69781	66	1	65	1	46	1
1	69888	51	1	59	1	54	1
1	69980	59	1	66	1	56	1
1	70088	69	1	56	1	59	1
1	70196	64	1	62	1	55	1
1	70297	66	1	65	1	58	1
1	70388	71	1	58	1	42	1
1	70484	63	1	58	1	61	1
1	70576	68	1	56	1	55	1
1	70691	65	1	63	1	57	1
1	70804	51	1	35	1	65	1
1	70916	63	1	64	1	67	1
1	71017	59	1	57	1	62	1
1	71114	53	1	64	1	54	1
1	71209	60	1	75	1	59	1
1	71306	56	1	74	1	56	1
1	71412	60	1	61	1	62	1
1	71524	55	1	46	1	54	1
1	71601	66	1	59	1	58	1
1	71695	65	1	47	1	71	1
1	71808	46	1	60	1	60	1
1	71907	66	1	51	1	61	1
1	72006	60	1	74	1	63	1
1	72110	59	1	47	1	44	1
1	72219	63	1	65	1	70	1
1	72343	50	1	76	1	54	1
1	72446	67	1	51	1	70	1
1	72556	70	1	63	1	59	1
1	72666	61	1	66	1	46	1
1	72788	61	1	48	1	76	1
1	72904	60	1	72	1	50	1
1	72999	61	1	60	1	57	1
1	73093	53	1	64	1	69	1
1	73206	62	1	76	1	78	1
1	73293	52	1	66	1	62	1
1	73392	72	1	58	1	72	1
1	73503	67	1	47	1	61	1
1	73585	56	1	50	1	61	1
1	73705	59	1	71	1	60	1
1	73800	65	1	61	1	63	1
1	73905	55	1	55	1	69	1
1	74016	58	1	48	1	74	1
1	74106	52	1	66	1	50	1
1	74212	64	1	74	1	49	1
1	74300	60	1	55	1	49	1
1	74384	60	1	43	1	64	1
1	74494	47	1	55	1	50	1
1	74602	68	1	72	1	68	1
1	74699	72	1	54	1	59	1
1	74798	61	1	72	1	45	1
1	74897	58	1	53	1	54	1
1	74994	56	1	58	1	67	1
1	75097	56	1	56	1	57	1
1	75186	61	1	48	1	57	1
1	75291	68	1	56	1	61	1
1	75376	61	1	63	1	63	1
1	75474	68	1	56	1	62	1
1	75564	56	1	81	1	62	1
1	75649	61	1	66	1	58	1
1	75756	64	1	55	1	62	1
1	75849	67	1	58	1	55	1
1	75948	64	1	50	1	55	1
1	76035	56	1	76	1	61	1
1	76137	49	1	55	1	52	1
1	76244	71	1	61	1	57	1
1	76359	70	1	51	1	67	1
1	76459	72	1	62	1	51	1
1	76570	54	1	69	1	66	1
1	76664	52	1	75	1	58	1
1	76771	45	1	70	1	51	1
1	76862	63	1	65	1	73	1
1	76957	85	1	61	1	67	1
1	77038	48	1	70	1	58	1
1	77127	55	1	52	1	67	1
1	77217	65	1	60	1	55	1
1	77316	55	1	50	1	57	1
1	77419	65	1	58	1	46	1
1	77522	62	1	63	1	65	1
1	77623	51	1	53	1	68	1
1	77725	60	1	65	1	53	1
1	77824	73	1	57	1	60	1
1	77921	56	1	59	1	54	1
1	78034	68	1	58	1	50	1
1	78133	61	1	47	1	57	1
1	78219	69	1	60	1	67	1
1	78318	46	1	51	1	65	1
1	78403	50	1	57	1	46	1
1	78506	63	1	65	1	55	1
1	78614	53	1	52	1	70	1
1	78730	52	1	57	1	72	1
1	78842	63	1	61	1	59	1
1	78948	61	1	59	1	61	1
1	79055	57	1	47	1	61	1
1	79165	53	1	59	1	73	1
1	79256	65	1	62	1	65	1
1	79348	74	1	54	1	65	1
1	79455	54	1	54	1	70	1
1	79557	67	1	50	1	66	1
1	79663	64	1	59	1	62	1
1	79757	49	1	50	1	59	1
1	79853	60	1	46	1	61	1
1	79951	61	1	52	1	63	1
1	80040	65	1	62	1	63	1
1	80142	73	1	60	1	58	1
1	80246	50	1	56	1	78	1
1	80351	44	1	62	1	52	1
1	80451	46	1	54	1	62	1
1	80554	67	1	65	1	49	1
1	80657	55	1	58	1	52	1
1	80763	55	1	68	1	52	1
1	80851	64	1	69	1	75	1
1	80947	62	1	56	1	56	1
1	81059	47	1	66	1	65	1
1	81153	50	1	48	1	71	1
1	81265	59	1	58	1	59	1
1	81359	69	1	58	1	55	1
1	81452	60	1	61	1	55	1
1	81547	64	1	65	1	70	1
1	81664	58	1	55	1	62	1
1	81760	77	1	70	1	60	1
1	81857	65	1	59	1	60	1
1	81966	63	1	68	1	59	1
1	82061	62	1	59	1	63	1
1	82162	58	1	66	1	64	1
1	82260	46	1	69	1	53	1
1	82345	56	1	54	1	64	1
1	82453	65	1	55	1	72	1
1	82565	71	1	71	1	62	1
1	82660	68	1	61	1	63	1
1	82755	66	1	56	1	63	1
